"id","age","no_stories","no_stories_above_critical_floor_cf","total_height","floor_area","total_floor_area_above_c_f","c_f_column_area","c_f_concrete_wall_area_ns","c_f_concrete_wall_area_ew","c_f_masonry_wall_area_ns","c_f_masonry_wall_area_ew","critical_aac_masonry_wall_area_ns","critical_aac_masonry_wall_area_ew","c_f_concrete_wall_area_max","c_f_concrete_wall_area_min","c_f_masonry_wall_area_max","c_f_masonry_wall_area_min","cd","wd","structural_damage_5_class","structural_damage_3_class","structural_damage_encoding_3_class","critical_damage","critical_damage_encoding","masonry_wall_damage_5_class","masonry_wall_damage_encoding_5_class","captive_columns_presence","captive_column_encoding","column_index_percent","wall_index_ns_percent","wall_index_ew_percent","min_wi_percent","priority_index_percent","soft_story","soft_story_encoding","latitude","longitude","v_s30","t_1_n_10","t_1_0_0466h_0_9","m7_8_repi","m7_8_rrup","m6_7_repi","m6_7_rrup","m7_8_repi_2","m7_8_rrup_2","m6_3_repi","m6_3_rrup","m7_8_pga","m7_8_pgv","m7_8_psa0_3","m7_8_psa0_6","m7_8_psa1_0","m7_8_ai","m7_8_cav","m6_7_pga","m6_7_pgv","m6_7_psa0_3","m6_7_psa0_6","m6_7_psa1_0","m6_7_ai","m6_7_cav","m7_5_pga","m7_5_pgv","m7_7_psa0_3","m7_7_psa0_6","m7_7_psa1_0","m7_7_ai","m7_7_cav","m6_3_pga","m6_3_pgv","m6_3_psa0_3","m6_3_psa0_6","m6_3_psa1_0","m6_3_ai","m6_3_cav","m7_8_sa_t1","m6_8_sa_t1","m7_5_sa_t1","m6_4_sa_t1","pga_max","pgv_max","sa_t1_max","ai_max","cav_max","m7_8_pga_2","m7_8_pgv_2","m7_8_sa0_3","m7_8_sa1_0","m7_8_sa3_0","m6_7_pga_2","m6_7_pgv_2","m6_7_sa0_3","m6_7_sa1_0","m6_7_sa3_0","m7_8_pga_3","m7_8_pgv_3","m7_8_sa0_3_2","m7_8_sa1_0_2","m7_8_sa3_0_2","m6_3_pga_2","m6_3_pgv_2","m6_3_sa0_3","m6_3_sa1_0","m6_3_sa3_0"
"Bld086",2,10,9,30,638,5742,11.91,2.25,0,0,0,0.8,3.6,2.25,0,0,0,0.0186677115987461,0,"S","S",3,"N",0,"C",4,"N",0,0.00103709508881923,0.000405781957506095,6.26959247648903e-05,6.26959247648903e-05,0.00109979101358412,"Y",1,38.3247222,38.2247222,366.5223083,1,0.994935772304655,162.27271,32.273075,172.18295,162.67615,97.204849,34.048107,"NaN","NaN",0.169783653,43.07302388,0.320264257,0.289488057,0.192129893,0.543226231,13.61494339,0.012043677,1.841257543,0.027222923,0.030524841,0.019195879,0.003815982,1.134355144,0.275907835,69.34163563,0.444566203,0.581615068,0.372472873,1.4009546,19.69711398,0.002118785,0.542282897,0.005123621,0.00509267,0.004036138,0.000168961,0.322540464,0.193362502776242,0.0193393101077998,0.375120732240461,0.00404951429653855,0.275907835,69.34163563,0.375120732240461,1.4009546,19.69711398,0.17706484,31.192692,0.37326139,0.2249853,0.093692929,0.015561467,1.7448388,0.038686834,0.023737706,0.0062989211,0.21329477,28.095373,0.41286245,0.24065788,0.075918049,"NaN","NaN","NaN","NaN","NaN"
"Bld087",5,8,8,25.5,494,3952,5.485,0,2.95,0,3.6,0,0,2.95,0,3.6,0,0.0111032388663968,0,"S","S",3,"N",0,"M",2,"N",0,0.000693952429149798,0,0.00083755060728745,0,0.000693952429149798,"Y",1,38.3280556,38.2277778,366.5223083,0.8,0.859551849402928,162.7287,32.596874,172.63596,163.12613,97.588478,34.495743,"NaN","NaN",0.168676299,42.8815834,0.318072133,0.287678879,0.191049087,0.53780057,13.55445348,0.011961913,1.834367275,0.027045901,0.030333399,0.019077259,0.003775596,1.129583749,0.271525887,67.8698227,0.436959868,0.569972548,0.365119001,1.357300855,19.41350718,0.00210657,0.541195017,0.005093544,0.005067762,0.004013765,0.000167379,0.321417907,0.224977775947449,0.0230295191146543,0.437047255548501,0.00438384482346216,0.271525887,67.8698227,0.437047255548501,1.357300855,19.41350718,0.17602542,31.252426,0.37250477,0.22622493,0.094042584,0.015282036,1.6905764,0.037448056,0.022743803,0.0060772421,0.2117267,28.167002,0.41243839,0.24262871,0.076556742,"NaN","NaN","NaN","NaN","NaN"
"Bld088",9,14,14,42,750,10500,7.36,7.6,2.85,4,4.8,0,0,7.6,2.85,4.8,4,0.00981333333333333,0.0038,"S","S",3,"N",0,"S",3,"N",0,0.00035047619047619,0.000761904761904762,0.000317142857142857,0.000317142857142857,0.000667619047619048,"N",0,38.3266667,38.2488889,415.4311523,1.4,1.34682223625522,163.83981,32.157795,173.79086,164.27338,99.257828,35.816532,"NaN","NaN",0.165731549,40.07675283,0.309112226,0.268880607,0.174719672,0.510844715,12.96179564,0.01094512,1.619482197,0.024072052,0.026085154,0.016240921,0.003350817,1.047848981,0.254118329,61.24529135,0.403856432,0.50487279,0.314255149,1.165723269,17.7890774,0.001933611,0.48188964,0.004541503,0.004403764,0.003454318,0.000148662,0.297655854,0.144421338319591,0.0134245647299679,0.259759812234552,0.00285530085325168,0.254118329,61.24529135,0.259759812234552,1.165723269,17.7890774,0.17581134,30.313065,0.36801559,0.21835499,0.089514017,0.014899557,1.6327479,0.036054734,0.021761907,0.0058517931,0.19892532,26.283993,0.38477582,0.22337593,0.071509689,"NaN","NaN","NaN","NaN","NaN"
"Bld089",9,14,14,42,750,10500,7.36,7.6,2.85,4,4.8,0,0,7.6,2.85,4.8,4,0.00981333333333333,0.0038,"S","S",3,"N",0,"S",3,"N",0,0.00035047619047619,0.000761904761904762,0.000317142857142857,0.000317142857142857,0.000667619047619048,"N",0,38.3261111,38.2494444,415.4311523,1.4,1.34682223625522,163.8261,32.089355,173.77962,164.26222,99.28141,35.815903,"NaN","NaN",0.166065936,40.12460082,0.309813419,0.269354194,0.174984186,0.512296816,12.97842723,0.010947781,1.618752485,0.024077851,0.026073821,0.016231402,0.003351697,1.048041844,0.254258402,61.33986381,0.404123232,0.505191667,0.314342858,1.166109948,17.79324989,0.001934342,0.481792163,0.004543432,0.004403776,0.003454114,0.000148683,0.29766093,0.144639982651091,0.0134166964304013,0.259832311518792,0.00285513222911978,0.254258402,61.33986381,0.259832311518792,1.166109948,17.79324989,0.17587709,30.224091,0.36753535,0.21743041,0.089117378,0.014833486,1.6185865,0.035732836,0.021495786,0.0057923784,0.1984835,26.169819,0.38329741,0.22202559,0.071132392,"NaN","NaN","NaN","NaN","NaN"
"Bld090",9,7.5,7.5,22.5,409,3023,6.95,1.975,1,0,0,3.6,0.4,1.975,1,0,0,0.0169926650366748,0.00244498777506112,"S","S",3,"N",0,"C",4,"N",0,0.00114952034402911,0.000772411511743301,0.000344029110155475,0.000344029110155475,0.00149354945418458,"N",0,37.0216667,36.6386111,361.4100647,0.75,0.767980482505875,40.066605,2.3026397,29.260006,23.176414,120.21062,103.86191,"110.2098","98.169417999999993",0.552517069,117.4257241,1.251433888,1.237083432,0.796777854,5.486481311,33.17431494,0.341679167,50.41874924,0.651694432,0.632618772,0.39516188,0.82173488,8.156431391,0.052518566,15.75902441,0.113693675,0.125808954,0.080726093,0.089429555,5.125431813,0.041399462,3.702825802,0.102264531,0.077993182,0.0460679,0.025995313,2.285957108,1.05217657339383,0.532898463768737,0.106876352141187,0.0645861213137597,0.552517069,117.4257241,1.05217657339383,5.486481311,33.17431494,0.74737042,121.61075,1.5522132,1.0108246,0.3661125,0.17542458,13.361248,0.3725608,0.14978868,0.036528483,0.058735628,17.021423,0.12386792,0.1070262,0.048386097,"2.9961877000000001E-2","2.4887426000000001","7.7191814999999997E-2","3.7317660000000002E-2","5.1514623000000004E-3"
"Bld091",9,8.5,6.5,21,712,4627,12.96,1.94,2.59,0,1.35,0,0,2.59,1.94,1.35,0,0.0182022471910112,0.0027247191011236,"S","S",3,"N",0,"C",4,"N",0,0.001400475470067,0.000419278149989194,0.000588934514804409,0.000419278149989194,0.00181975362005619,"N",0,37.0269444,36.6308333,456.8335266,0.85,0.721744165786063,40.319843,1.7337372,29.430038,23.316626,119.95796,103.20197,"110.37656","98.312911999999997",0.560086959,110.9416562,1.280953348,1.183460126,0.729787546,5.355629539,31.43811394,0.297189196,40.78102915,0.544716642,0.503929901,0.30640661,0.666257732,7.120519488,0.04706558,13.24144253,0.097114481,0.102631729,0.064558543,0.076790142,4.578243345,0.036013832,3.030576375,0.084966419,0.061508792,0.03518707,0.02156589,2.005582029,1.04538015151972,0.443811630284718,0.091043758329031,0.0534975017826434,0.560086959,110.9416562,1.04538015151972,5.355629539,31.43811394,0.78371716,126.70766,1.603744,1.0591068,0.3808752,0.16860653,12.274688,0.34503064,0.13350421,0.033014793,0.0576986,16.289791,0.11914515,0.10099682,0.045760646,"2.8599652E-2","2.2857642","7.1213103999999999E-2","3.2748669000000001E-2","4.4935699999999997E-3"
"Bld092",1,7,7,21,366,2559,7.35,1.9,0,1.825,2.905,0,0,1.9,0,2.905,1.825,0.0200819672131148,0,"S","S",3,"N",0,"C",4,"N",0,0.00143610785463071,0.000813794450957405,0.000113520906604142,0.000113520906604142,0.00154962876123486,"N",0,36.7975,36.5327778,391.4096375,0.7,0.721744165786063,63.802807,2.0317495,54.046326,46.141319,146.83185,127.98001,"84.024231","72.400024000000002",0.609420693,160.5851569,1.243169603,1.289953788,0.97604952,5.587836821,32.1368222,0.174594423,25.11211371,0.385256172,0.350672879,0.186319101,0.335730187,6.204570405,0.042836382,14.31562994,0.094499811,0.14679195,0.080525981,0.066164227,4.562920123,0.056183878,4.18121064,0.140627202,0.097966254,0.050016926,0.052140518,3.071194452,1.19441375488914,0.300650095009006,0.126623212210225,0.0833723766565942,0.609420693,160.5851569,1.19441375488914,5.587836821,32.1368222,0.66275519,157.3364,1.4973702,1.3197417,0.46598658,0.080561571,6.5127897,0.17569029,0.077128783,0.019687166,0.053274833,15.098356,0.12129593,0.10588624,0.033492479,"3.8248918999999999E-2","3.5382571","0.11490267","5.4852799000000001E-2","5.0667673000000003E-3"
"Bld093",3,7,7,21,579,4017,9.32,0.8,1.625,11.4,3.65,0,0,1.625,0.8,11.4,3.65,0.0160967184801382,0.00138169257340242,"M","M",2,"N",0,"C",4,"N",0,0.00116006970375902,0.000482947473238735,0.000495394573064476,0.000482947473238735,0.00164301717699776,"N",0,36.7986111,36.5255556,393.8979492,0.7,0.721744165786063,64.135544,1.5647516,54.329185,46.40633,146.97273,127.84181,"83.781326000000007","72.135093999999995",0.640715205,174.0730758,1.323681738,1.378929434,1.078231191,6.127853389,33.02945045,0.176952994,25.77619188,0.400643381,0.369107025,0.191622994,0.34611224,6.290606436,0.04281563,14.26912622,0.09433471,0.148033632,0.080628242,0.066322209,4.56490014,0.057997192,4.47592842,0.147377663,0.108531564,0.054262866,0.05592234,3.152678204,1.28740879213158,0.315087911763893,0.127518099562414,0.0920143205842355,0.640715205,174.0730758,1.28740879213158,6.127853389,33.02945045,0.69208431,154.66293,1.5186455,1.2632332,0.4404183,0.079659782,6.415134,0.17301409,0.075739384,0.019375041,0.051723912,14.112497,0.11287131,0.095708549,0.03081407,"3.8988984999999997E-2","3.6222352999999998","0.11836236999999999","5.5889758999999997E-2","5.0956118000000002E-3"
"Bld094",10,6,5,18,572,2860,7.75,0.9,4.91,8.1,2.4,0,0,4.91,0.9,8.1,2.4,0.013548951048951,0.00157342657342657,"S","S",3,"N",0,"S",3,"Y",1,0.0013548951048951,0.000597902097902098,0.0018006993006993,0.000597902097902098,0.0019527972027972,"N",0,36.4994444,36.3691667,450.9634399,0.6,0.628248081839105,98.905548,1.9832877,89.756386,80.979515,183.04811,161.36862,"48.593178000000002","38.181004000000001",0.691924308,92.76581813,1.51494989,1.218339918,0.640842796,7.325544251,34.45392147,0.105002984,15.06667212,0.165864305,0.173272121,0.120028439,0.20808827,5.63759356,0.022682971,11.47637621,0.046164233,0.04277313,0.0345897,0.020067115,2.698461805,0.113626124,6.929489942,0.234605305,0.132041395,0.09202567,0.207007636,5.47693436,1.17755695308974,0.169512041283622,0.0421952144990885,0.129215476313372,0.691924308,92.76581813,1.17755695308974,7.325544251,34.45392147,0.70001292,97.808578,1.5025918,0.80539477,0.24696121,0.039351944,3.4167755,0.087139361,0.041731104,0.011023338,0.027954508,13.878335,0.0549719,0.060129978,0.028053466,"6.4090020999999997E-2","4.2252169000000004","0.16263590999999999","6.6506483000000005E-2","5.4837343999999998E-3"
"Bld095",12,7,7,21,245,1701,3.115,1.85,0.9,0,4,0,0,1.85,0.9,4,0,0.0127142857142857,0.0036734693877551,"S","S",3,"N",0,"C",4,"N",0,0.000915637860082305,0.00108759553203998,0.000764256319811875,0.000764256319811875,0.00167989417989418,"N",0,36.4966667,36.3683333,450.9634399,0.7,0.721744165786063,99.200867,1.9982337,90.059471,81.276184,183.36166,161.68146,"48.308067000000001","37.909241000000002",0.692251187,91.73426599,1.517149041,1.212973483,0.634323004,7.302054407,34.36944078,0.104525386,15.02856631,0.164972962,0.171876618,0.119331651,0.207335916,5.639527415,0.022430935,11.50439762,0.045501351,0.041937555,0.034592306,0.01951759,2.664362951,0.11421128,6.984290866,0.235833457,0.133354394,0.093882353,0.210532615,5.52517079,1.0368551833811,0.155884010065822,0.0397019519700102,0.121340667241454,0.692251187,91.73426599,1.0368551833811,7.302054407,34.36944078,0.7039479,97.491867,1.5083919,0.80370545,0.24350716,0.03958901,3.4765501,0.088636726,0.042833276,0.011262743,0.027824346,13.974314,0.055152286,0.060936242,0.028152201,"6.6093220999999994E-2","4.4066824999999996","0.16922238000000001","6.9889084000000004E-2","5.7825246E-3"
"Bld096",1,11,11,33,403,4433,6.42,2.7,0.85,3.8,5.6,0,0,2.7,0.85,5.6,3.8,0.0159305210918114,0.00210918114143921,"L","L",1,"N",0,"C",4,"N",0,0.000724114595082337,0.000694789081885856,0.000318069027746447,0.000318069027746447,0.00104218362282878,"N",0,38.1727778,37.2061111,457.3614502,1.1,1.08404787532298,106.72666,57.864998,112.77815,103.66572,18.118404,16.575157,"NaN","NaN",0.091614986,16.27552407,0.152027285,0.152527033,0.079077515,0.302623733,10.25910965,0.028859706,3.034980774,0.047718683,0.047408139,0.02579779,0.01968127,2.034711934,0.33136874,82.95743998,0.425644129,0.344769241,0.197467542,1.373457633,18.8403623,0.003988249,0.538278536,0.009008634,0.008359591,0.004657252,0.000591928,0.480831235,0.0757543664392144,0.0247136652812358,0.189169178324824,0.00446153593227815,0.33136874,82.95743998,0.189169178324824,1.373457633,18.8403623,0.099138185,12.943555,0.19123703,0.09901274,0.036004584,0.027206738,2.3924892,0.059171662,0.02920684,0.00783158,0.31769392,39.29158,0.58844316,0.27206829,0.091933109,"NaN","NaN","NaN","NaN","NaN"
"Bld097",5,7.5,7.5,23.2,490,3417,7.2,0.64,0.88,0,8.1,0,0,0.88,0.64,8.1,0,0.0146938775510204,0.00130612244897959,"S","S",3,"N",0,"C",4,"N",0,0.00105355575065847,0.000187298800117062,0.000494585894059116,0.000187298800117062,0.00124085455077553,"Y",1,37.179722,36.738333,455.4541016,0.75,0.789450861660467,24.692827,1.9214559,13.741831,11.209951,100.56513,88.234833,"129.85669999999999","117.6619",0.522121287,97.9958733,1.227175477,1.142318674,0.839825369,5.896190645,33.20379125,0.30712133,28.22989244,0.593807718,0.534099416,0.223340505,0.760137904,6.940711759,0.054733537,13.68775768,0.111136848,0.094792867,0.050485803,0.103020224,5.20082175,0.023782175,2.235133619,0.057645865,0.032578207,0.025105033,0.010977414,1.481892541,0.999049630803069,0.386915557355954,0.0738078383688863,0.0290387088659035,0.522121287,97.9958733,0.999049630803069,5.896190645,33.20379125,0.61133891,100.32864,1.4059639,1.2213858,0.20228867,0.35349041,25.317406,0.72558117,0.26397979,0.05985415,0.062686265,14.64735,0.14167549,0.09191668,0.036238059,"2.7263341E-2","3.1661978","7.5400189000000006E-2","3.2666251E-2","5.0846770999999997E-3"
"Bld098",4,7.5,7.5,23.2,490,3417,7.2,0.64,0.88,0,8.1,0,0,0.88,0.64,8.1,0,0.0146938775510204,0.00130612244897959,"S","S",3,"Y",1,"C",4,"N",0,0.00105355575065847,0.000187298800117062,0.000494585894059116,0.000187298800117062,0.00124085455077553,"Y",1,37.179722,36.737778,455.4541016,0.75,0.789450861660467,24.740894,1.8966299,13.790823,11.239583,100.5849,88.223305,"129.83249000000001","117.63693000000001",0.523352445,98.1241138,1.23074102,1.145806974,0.843611182,5.922723035,33.23577028,0.307418223,28.24575715,0.595582328,0.536017276,0.223729466,0.762567522,6.942303154,0.054736279,13.68986035,0.111141059,0.094833775,0.050525564,0.103047654,5.201446628,0.02378262,2.234046134,0.057650244,0.032564812,0.025056563,0.010975565,1.481784007,1.00267884103858,0.388109289273599,0.0738482031185405,0.0290087013934716,0.523352445,98.1241138,1.00267884103858,5.922723035,33.23577028,0.61247092,100.34618,1.4068224,1.2202722,0.201948,0.35256407,25.229767,0.72330582,0.2629804,0.059653759,0.062525481,14.583132,0.14095572,0.091366783,0.036049951,"2.7236699999999999E-2","3.1597811999999998","7.5252770999999996E-2","3.2595514999999999E-2","5.0709578000000003E-3"
"Bld099",8,7.5,7.5,22.4,317,2422,6.63,0.49,0.45,2.56,2.38,0,0,0.49,0.45,2.56,2.38,0.0209148264984227,0.00141955835962145,"S","S",3,"N",0,"C",4,"N",0,0.00136870355078448,0.000308009909165979,0.000284062758051197,0.000284062758051197,0.00165276630883567,"Y",1,37.179444,36.737778,455.4541016,0.75,0.764907876811465,24.749027,1.909121,13.793375,11.241127,100.6134,88.25325,"129.80559","117.6105",0.522732837,98.0848373,1.229182808,1.144511772,0.841853153,5.910662957,33.21990999,0.307043787,28.22988905,0.594299023,0.534590985,0.223483737,0.760379549,6.938578392,0.054720636,13.68822924,0.111110391,0.09482873,0.050531329,0.102991016,5.200232545,0.023792466,2.234550326,0.057672408,0.032583607,0.025051234,0.010980173,1.482101055,1.01973479635505,0.406330895679155,0.0765662541320598,0.029478237903045,0.522732837,98.0848373,1.01973479635505,5.910662957,33.21990999,0.61256593,100.53405,1.4068385,1.2225368,0.20291913,0.35281157,25.295349,0.72467518,0.26394746,0.059855014,0.062583417,14.626367,0.14129579,0.091798946,0.036192473,"2.7288329E-2","3.1683652000000002","7.5499967000000001E-2","3.2751444999999997E-2","5.0932979E-3"
"Bld100",8,7.5,7.5,21.6,604,4903,11.45,1.35,0.5,0.94,15.44,0,0,1.35,0.5,15.44,0.94,0.0189569536423841,0.000827814569536424,"S","S",3,"Y",1,"C",4,"N",0,0.00116765245767897,0.000294513563124618,0.000416887619824597,0.000294513563124618,0.00146216602080359,"Y",1,37.179167,36.739167,455.4541016,0.75,0.740277062088544,24.636904,1.9843347,13.673347,11.168532,100.59233,88.311897,"129.83945","117.64669000000001",0.518959089,97.68128092,1.218640273,1.134422481,0.830887436,5.832914803,33.12055488,0.306133265,28.18759639,0.589271607,0.528977195,0.222399697,0.75314268,6.932732446,0.054702689,13.68237191,0.111077303,0.094727483,0.050441028,0.10286635,5.197473112,0.023795419,2.237303945,0.057671349,0.032629191,0.025161628,0.010989307,1.482689042,1.02797497011621,0.421462718195259,0.0791965485057087,0.0300103715034972,0.518959089,97.68128092,1.02797497011621,5.832914803,33.12055488,0.60977328,100.66565,1.4045655,1.2274193,0.2047122,0.3553775,25.582535,0.73175949,0.26745129,0.060565658,0.063041545,14.831106,0.14343667,0.093619153,0.036809396,"2.7408010999999999E-2","3.1933007","7.6124712999999997E-2","3.3089470000000003E-2","5.1508569000000004E-3"
"Bld101",8,7.5,7.5,21.6,657,4620,8.2,1.35,0.5,1.2,14.1,0,0,1.35,0.5,14.1,1.2,0.0124809741248097,0.00076103500761035,"S","S",3,"Y",1,"C",4,"N",0,0.000887445887445887,0.000318181818181818,0.000413419913419913,0.000318181818181818,0.00120562770562771,"Y",1,37.179167,36.738889,455.4541016,0.75,0.740277062088544,24.660969,1.9717723,13.697878,11.183369,100.60223,88.306129,"129.82730000000001","117.63417",0.519663735,97.76956765,1.220625127,1.136359244,0.832868139,5.846167285,33.1375272,0.306227249,28.1917443,0.589999689,0.529807506,0.222560722,0.754172332,6.933190861,0.054705106,13.68363241,0.111081442,0.094749464,0.05046159,0.102880009,5.197782966,0.023796453,2.236831794,0.05767531,0.03262356,0.025138371,0.010988424,1.482635636,1.02992714255149,0.422058315510816,0.0792180318728309,0.0299985591947563,0.519663735,97.76956765,1.02992714255149,5.846167285,33.1375272,0.61035109,100.67678,1.4050235,1.2268938,0.204547,0.35491335,25.538136,0.73061472,0.26694289,0.060463563,0.062961407,14.79875,0.143076,0.093341038,0.036714345,"2.7394353999999999E-2","3.1900219999999999","7.6048962999999997E-2","3.3052914000000003E-2","5.1437918999999999E-3"
"Bld102",3,6,6,18,615,3575,5.28,2.82,1.56,0,0,0,0,2.82,1.56,0,0,0.00858536585365854,0.00253658536585366,"S","S",3,"Y",1,"C",4,"N",0,0.000738461538461539,0.000788811188811189,0.000436363636363636,0.000436363636363636,0.00117482517482517,"N",0,37.183889,36.738611,455.4541016,0.6,0.628248081839105,24.555477,1.7690872,13.683015,11.174379,100.12843,87.792084,"130.27196000000001","118.07044",0.52863197,98.55616631,1.241446708,1.1528331,0.853783619,6.040601737,33.4420956,0.310056999,28.28217139,0.603289815,0.544718527,0.224729794,0.776654925,6.968240378,0.054942627,13.7060795,0.11155017,0.094813806,0.050361791,0.103859579,5.218783861,0.023646126,2.229370921,0.057337992,0.032324464,0.025233023,0.01091106,1.477247354,1.13171416446693,0.522120857206562,0.0916745956059173,0.0318236649856871,0.52863197,98.55616631,1.13171416446693,6.040601737,33.4420956,0.60788971,97.342041,1.4000113,1.1855159,0.18872169,0.35018927,24.396652,0.7063114,0.25031236,0.057009581,0.061902519,14.06408,0.13709578,0.086075388,0.0343167,"2.6531583000000001E-2","3.0457928000000001","7.1896970000000004E-2","3.0442877E-2","4.7675953E-3"
"Bld103",6,6,6,17.2,249,1494,2.64,0.73,1.55,1.48,4.5,0,0,1.55,0.73,4.5,1.48,0.0106024096385542,0.00293172690763052,"S","S",3,"N",0,"C",4,"N",0,0.000883534136546185,0.00058768406961178,0.00133868808567604,0.00058768406961178,0.00147121820615797,"N",0,37.375833,36.839722,393.9980774,0.6,0.603061382398654,22.589502,3.713604,21.270681,16.588326,76.985138,70.744934,"NaN","NaN",0.588015212,98.1276145,1.497111493,1.085959486,0.51138623,6.488661817,36.61972729,0.444062894,39.06252621,0.704279893,0.765786558,0.422918563,1.176896846,8.619343312,0.066650069,13.02113886,0.163136356,0.096511973,0.0351598,0.133475253,5.626994967,0.020631356,1.934325118,0.060529794,0.025889944,0.014161607,0.008837127,1.354460495,1.08156201486836,0.763162432887613,0.0960424168436466,0.0258001816888568,0.588015212,98.1276145,1.08156201486836,6.488661817,36.61972729,0.47870779,76.586395,1.3783685,0.58031589,0.23279174,0.24190794,17.359013,0.49383053,0.18514921,0.043955486,0.065544263,16.454981,0.18781564,0.070224047,0.036373902,"NaN","NaN","NaN","NaN","NaN"
"Bld104",3,6,5,19.5,504,2520,0,17.48,9.88,0,0,0,0,17.48,9.88,0,0,0,0.0196031746031746,"N","L",1,"N",0,"M",2,"N",0,0,0.00693650793650794,0.00392063492063492,0.00392063492063492,0.00392063492063492,"N",0,37.509167,36.942778,384.4562073,0.6,0.675176109728276,32.129177,8.5788307,35.840683,29.084564,59.806076,60.625721,"NaN","NaN",0.420576553,77.63245788,0.855846053,0.744590317,0.42934078,4.711650341,34.04574132,0.229141312,22.80114086,0.397504385,0.339789394,0.218564384,0.469132624,6.953943299,0.083118678,17.79332641,0.172175853,0.12401852,0.072055953,0.209318639,7.365367526,0.017544765,2.284246431,0.044244046,0.034121497,0.02616621,0.008147853,1.440449994,0.68534223253675,0.317006332366072,0.114252660903613,0.0326263781789202,0.420576553,77.63245788,0.68534223253675,4.711650341,34.04574132,0.44167289,63.71843,0.92742282,0.5838818,0.18195114,0.13802437,10.771549,0.2971192,0.1238238,0.030673066,0.075228244,17.319475,0.17365654,0.11059937,0.051213954,"NaN","NaN","NaN","NaN","NaN"
"Bld105",3,6,5,18,376,1880,0,13.76,10.72,0,0,0,0,13.76,10.72,0,0,0,0.0285106382978723,"N","L",1,"N",0,"M",2,"N",0,0,0.00731914893617021,0.00570212765957447,0.00570212765957447,0.00570212765957447,"N",0,37.509167,36.942778,384.4562073,0.6,0.628248081839105,32.129177,8.5788307,35.840683,29.084564,59.806076,60.625721,"NaN","NaN",0.420576553,77.63245788,0.855846053,0.744590317,0.42934078,4.711650341,34.04574132,0.229141312,22.80114086,0.397504385,0.339789394,0.218564384,0.469132624,6.953943299,0.083118678,17.79332641,0.172175853,0.12401852,0.072055953,0.209318639,7.365367526,0.017544765,2.284246431,0.044244046,0.034121497,0.02616621,0.008147853,1.440449994,0.722327330197711,0.331228458991434,0.120348912887035,0.0335596930044261,0.420576553,77.63245788,0.722327330197711,4.711650341,34.04574132,0.44167289,63.71843,0.92742282,0.5838818,0.18195114,0.13802437,10.771549,0.2971192,0.1238238,0.030673066,0.075228244,17.319475,0.17365654,0.11059937,0.051213954,"NaN","NaN","NaN","NaN","NaN"
